Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1308459,13000,2,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,455183,35000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,455183,35000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,601974,69000,5,Delhi
Honda,City [2014-2017],E,Manual,Petrol,455526,27506,8,Delhi
Honda,City,V Petrol MT,Manual,Petrol,1337163,14000,1,Delhi
Honda,City [2014-2017],E,Manual,Petrol,548734,52000,6,Delhi
Honda,City [2014-2017],E,Manual,Petrol,548734,52000,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,662509,54000,4,Delhi
Honda,City [2014-2017],E,Manual,Petrol,803736,8000,2,Delhi
Honda,City [2014-2017],E,Manual,Petrol,727189,8000,2,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,412222,83000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,453722,67000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,661111,75000,4,Delhi
Honda,City [2014-2017],E,Manual,Petrol,375387,76000,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,339635,76000,10,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,454955,40000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,454955,40000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,663975,32000,4,Delhi
Honda,City [2014-2017],E,Manual,Petrol,455275,33000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,731370,8400,3,Delhi
Honda,City [2014-2017],E,Manual,Petrol,549396,40000,6,Delhi
Honda,City [2014-2017],E,Manual,Petrol,497073,40000,6,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,497073,40000,6,Pune
Honda,City [2014-2017],E,Manual,Petrol,801322,38000,2,Delhi
Honda,City [2008-2011],1.5 V MT,Manual,Petrol,385261,97536,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,375878,63000,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,731589,5404,3,Delhi
Honda,City [2014-2017],E,Manual,Petrol,731228,10335,3,Delhi
Honda,City [2014-2017],E,Manual,Petrol,412540,75339,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,377402,22712,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,414383,31000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,498043,78000,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,550224,25000,6,Delhi
Honda,City [2014-2017],E,Manual,Petrol,602095,67000,5,Delhi
Honda,City [2014-2017],E,Manual,Petrol,453676,68000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,453653,68500,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,375916,62000,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,375916,62000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,498896,61000,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,498696,65000,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,498696,65000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,451201,65000,7,Navi
Honda,City [2014-2017],E,Manual,Petrol,500302,33000,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,413427,54000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,454087,59000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,602702,57000,5,Delhi
Honda,City [2014-2017],E,Manual,Petrol,414051,39000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,409776,84759,8,Noida
Honda,City [2014-2017],E,Manual,Petrol,660358,28900,3,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,725297,34000,2,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,409064,102000,8,Noida
Honda,City [2014-2017],E,Manual,Petrol,494378,94000,6,Noida
Honda,City [2014-2017],E,Manual,Petrol,340149,61002,10,Ghaziabad
Honda,City [2014-2017],E,Manual,Petrol,659974,34699,3,Ghaziabad
Honda,City [2014-2017],E,Manual,Petrol,341030,35244,10,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,372399,97980,9,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,339813,70810,10,Ghaziabad
Honda,City [2014-2017],E,Manual,Petrol,659401,43354,3,Noida
Honda,City [2014-2017],E,Manual,Petrol,410056,78000,8,Noida
Honda,City [2014-2017],E,Manual,Petrol,410056,78000,8,Ghaziabad
Honda,City [2014-2017],E,Manual,Petrol,373417,70901,9,Faridabad
Honda,City [2014-2017],E,Manual,Petrol,727218,7600,2,Lucknow
Honda,City [2014-2017],E,Manual,Petrol,496674,48000,6,Lucknow
Honda,City [2014-2017],E,Manual,Petrol,409890,82000,8,Ghaziabad
Honda,City [2014-2017],E,Manual,Petrol,453037,82000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,374785,34531,9,Faridabad
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1309114,8000,2,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,411254,49000,8,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,545599,51571,5,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,372925,84000,9,Ghaziabad
Honda,City [2014-2017],E,Manual,Petrol,372925,84000,9,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,372925,84000,9,Pune
Honda,City [2014-2017],E,Manual,Petrol,497123,39000,6,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,549451,39000,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,373507,68523,9,Faridabad
Honda,City [2014-2017],E,Manual,Petrol,452943,84052,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,413245,58391,9,Delhi
Honda,City [2008-2011],1.5 V MT,Manual,Petrol,385357,95073,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,549744,33702,6,Delhi
Honda,City [2014-2017],E,Manual,Petrol,729915,28283,3,Delhi
Honda,City [2014-2017],E,Manual,Petrol,803434,11753,2,Delhi
Honda,City [2014-2017],E,Manual,Petrol,496986,99063,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,500537,28321,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,413843,44000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,374429,44000,9,Pune
Honda,City [2014-2017],E,Manual,Petrol,664308,27000,4,Delhi
Honda,City [2014-2017],E,Manual,Petrol,601040,27000,4,Pune
Honda,City [2014-2017],E,Manual,Petrol,413962,41122,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,375954,61000,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,340149,61000,10,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,375954,61000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412887,67000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,412887,67000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,453767,66000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,496838,102000,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,603308,47000,5,Delhi
Honda,City [2014-2017],E,Manual,Petrol,545850,47000,5,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,604156,33000,5,Delhi
Honda,City [2014-2017],E,Manual,Petrol,802207,27000,2,Delhi
Honda,City [2014-2017],E,Manual,Petrol,415238,10444,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,405903,235000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,549799,32703,6,Delhi
Honda,City [2014-2017],E,Manual,Petrol,804122,3200,2,Delhi
Honda,City [2014-2017],E,Manual,Petrol,452899,85000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,409766,85000,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,494680,145000,7,Delhi
Honda,City [2014-2017],E,Manual,Petrol,453904,63000,8,Delhi
Honda,City [2014-2017],E,Manual,Petrol,410675,63000,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,453904,63000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,801524,35500,2,Delhi
Honda,City [2014-2017],E,Manual,Petrol,413199,59500,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,661344,71500,4,Delhi
Honda,City [2014-2017],E,Manual,Petrol,547358,76953,6,Delhi
Honda,City [2014-2017],E,Manual,Petrol,375746,66500,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,538474,238000,6,Delhi
Honda,City [2014-2017],E,Manual,Petrol,373374,129200,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,410684,120000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,662576,53000,4,Delhi
Honda,City [2014-2017],E,Manual,Petrol,412928,66000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,412928,66000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,803173,15000,2,Delhi
Honda,City [2014-2017],E,Manual,Petrol,412621,73400,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,371453,180000,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,371642,175000,10,Delhi
Honda,City [2014-2017],E,Manual,Petrol,410268,130000,9,Delhi
Honda,City [2014-2017],E,Manual,Petrol,544424,73000,5,Gurgaon
Honda,City [2014-2017],E,Manual,Petrol,373489,69000,9,Faridabad
Honda,City [2014-2017],E,Manual,Petrol,412804,69000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,373489,69000,9,Pune
Honda,City [2014-2017],E,Manual,Petrol,542175,114000,5,Ghaziabad
Honda,City [2014-2017],E,Manual,Petrol,496305,55376,6,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,544892,64458,5,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,373586,66432,9,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,658232,61000,3,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,450315,84500,7,Hyderabad
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1305524,35400,2,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,727454,4359,2,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,493835,104886,6,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,658630,55000,3,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,544653,68829,5,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,338998,94638,10,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,497322,35000,6,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,452314,40500,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,726280,20500,2,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,601492,19500,4,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,495384,73835,6,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,371393,124740,9,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,410737,61500,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,660881,21000,3,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,658563,56000,3,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,495566,70183,6,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,451574,56787,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,409863,82653,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,600802,30951,4,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,452277,41305,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,496448,52520,6,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,452303,40742,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,660087,33000,3,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,371947,110000,9,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,339738,73000,10,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,375500,73000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,450079,89700,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,408665,111638,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,451717,53631,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,449999,91468,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,660948,20000,3,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,451746,53000,7,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,339807,71000,10,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,339208,88500,10,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,408072,126000,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,374655,38000,9,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,727007,10500,2,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,659292,45000,3,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,724933,39000,2,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,596641,100000,4,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,405948,177399,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,406460,165000,8,Hyderabad
Honda,City [2014-2017],E,Manual,Petrol,657106,78000,3,Ranga
Honda,City [2014-2017],E,Manual,Petrol,374013,55072,9,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,497147,38510,6,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,545631,51000,5,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,659656,39500,3,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,452013,47125,7,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,373507,68531,9,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,412039,30000,8,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,659737,38280,3,Kolkata
Honda,City,1.5 S MT,Manual,Petrol,358558,43985,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,452200,43000,7,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,499800,43000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,451791,52000,7,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,340354,55000,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,411543,42000,8,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,374542,41000,9,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,546398,37000,5,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,546242,39850,5,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,545137,60000,5,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,494220,97154,6,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,547287,20804,5,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,496175,57986,6,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,495636,68783,6,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,546950,26945,5,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,374166,51000,9,Kolkata
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1438299,10000,1,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,451882,50000,7,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,451882,50000,7,Thane
Honda,City [2014-2017],E,Manual,Petrol,339122,91000,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,373978,56000,9,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,341039,35000,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,495775,66000,6,Kolkata
Honda,City [2008-2011],1.5 V MT,Manual,Petrol,350477,43359,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,451927,49000,7,Kolkata
Honda,City,1.5 S MT,Manual,Petrol,358881,35000,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,547373,19233,5,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,599451,53369,4,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,660955,19885,3,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,660951,19944,3,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,451861,50472,7,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,410718,61979,8,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,340234,58520,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,412159,27107,8,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,411047,54000,8,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,496522,51038,6,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,340696,45000,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,601764,15000,4,Kolkata
Honda,City,1.5 S MT,Manual,Petrol,358017,59000,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,373263,75000,9,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,412554,75000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,660742,23100,3,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,340032,64400,10,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,496574,50000,6,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,410650,63624,8,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,447795,140000,7,Kolkata
Honda,City [2014-2017],E,Manual,Petrol,374290,47700,9,Kolkata
Honda,City [2008-2011],1.5 E MT,Manual,Petrol,302946,74000,10,Kharagpur
Honda,City [2014-2017],E,Manual,Petrol,729897,28526,3,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,603822,38510,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412558,74913,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,548942,48231,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,601182,82065,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,455320,32019,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,413041,63286,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,497901,80834,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,549346,40905,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,548523,55831,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,603963,36184,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,547863,67799,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,500301,33013,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,602143,66219,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,664463,24674,4,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,803047,16565,2,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,802681,21108,2,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,454740,44702,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,413423,54104,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,376648,42656,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,500300,33041,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,455128,36205,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,730460,20834,3,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,452931,84316,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,500453,30000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412739,70552,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,546395,94410,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,413406,54500,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,454178,57000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,377032,32500,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,500653,26000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412562,74812,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,455206,34500,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,731081,12348,3,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,661454,12348,3,Thane
Honda,City [2014-2017],E,Manual,Petrol,802485,23553,2,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,410871,115500,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,411972,89010,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,548808,50664,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,551239,6600,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,604884,21000,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,455298,32500,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,499180,55350,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412014,88000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,376106,56969,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,454270,55000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,498449,69911,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,455239,33775,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,603407,45365,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,498344,72000,7,Mumbai
Honda,City [2008-2011],1.5 V MT,Manual,Petrol,386270,71617,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,414342,32000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,376294,52000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,375568,71215,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,375246,79706,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,665587,7800,4,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,802690,21000,2,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,413053,63000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,453311,76000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,500603,27000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,413768,45791,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,604399,29000,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,882519,16000,1,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,798469,16000,1,Pune
Honda,City [2014-2017],E,Manual,Petrol,454294,54470,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,453594,69800,8,Mumbai
Honda,City,ZX Petrol CVT,Automatic (CVT),Petrol,1590833,2871,1,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,500402,31000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412055,87000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,546914,85000,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,548679,53000,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,496424,53000,6,Pune
Honda,City [2014-2017],E,Manual,Petrol,413033,63475,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,604944,20000,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,375651,69000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,500402,30998,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,375840,64000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412746,70389,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,548927,48500,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,548489,56444,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,602217,65000,5,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,499097,57000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,453859,64000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,410634,64000,8,Pune
Honda,City [2014-2017],E,Manual,Petrol,377051,32000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,454681,46000,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,499589,47200,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,499519,48600,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,375664,68672,10,Mumbai
Honda,City [2008-2011],1.5 V MT,Manual,Petrol,386384,68672,10,Mumbai
Honda,City [2008-2011],1.5 V MT,Manual,Petrol,386138,75000,10,Mumbai
Honda,City,1.5 S MT,Manual,Petrol,397136,23000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,499198,55000,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,550025,28600,6,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,412532,75533,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,452963,83615,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,728674,45233,3,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,499797,43060,7,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,377202,28000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,376143,56000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,415131,13000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,376635,43000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,665593,7700,4,Mumbai
Honda,City [2008-2011],1.5 V MT,Manual,Petrol,386294,71000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,374290,105000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,410465,125257,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,377618,17000,10,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,454213,56252,8,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,411931,90000,9,Mumbai
Honda,City [2014-2017],E,Manual,Petrol,548900,49000,6,Mumbai
